yyyy,mm,tmax,tmin,af,rain,sun,station_name,longitude,latitude,amsl
1914,1,5.9,0.9,---,48.3,---,wick_airport,-3.088,58.454,36
1914,2,7.7,2.3,---,66.0,---,wick_airport,-3.088,58.454,36
1914,3,6.4,1.1,---,76.7,---,wick_airport,-3.088,58.454,36
1914,4,10.8,4.4,---,27.9,---,wick_airport,-3.088,58.454,36
1914,5,10.7,4.4,---,61.0,---,wick_airport,-3.088,58.454,36
1914,6,13.5,7.6,---,21.1,---,wick_airport,-3.088,58.454,36
1914,7,14.4,10.2,---,91.9,---,wick_airport,-3.088,58.454,36
1914,8,15.2,10.2,---,40.6,---,wick_airport,-3.088,58.454,36
1914,9,13.4,7.9,---,58.9,---,wick_airport,-3.088,58.454,36
1914,10,11.8,6.1,---,48.8,---,wick_airport,-3.088,58.454,36
1914,11,8.8,3.0,---,105.2,---,wick_airport,-3.088,58.454,36
1914,12,5.7,0.5,---,84.1,---,wick_airport,-3.088,58.454,36
1915,1,5.6,1.3,---,58.4,---,wick_airport,-3.088,58.454,36
1915,2,5.5,0.9,---,63.5,---,wick_airport,-3.088,58.454,36
1915,3,6.7,1.0,---,50.8,---,wick_airport,-3.088,58.454,36
1915,4,8.7,2.4,---,58.4,---,wick_airport,-3.088,58.454,36
1915,5,9.4,3.6,---,12.7,---,wick_airport,-3.088,58.454,36
1915,6,12.6,6.8,---,22.9,---,wick_airport,-3.088,58.454,36
1915,7,14.3,8.9,---,63.5,---,wick_airport,-3.088,58.454,36
1915,8,14.6,10.3,---,22.9,---,wick_airport,-3.088,58.454,36
1915,9,13.2,8.7,---,86.4,---,wick_airport,-3.088,58.454,36
1915,10,10.9,5.2,---,27.9,---,wick_airport,-3.088,58.454,36
1915,11,6.3,1.2,---,96.5,---,wick_airport,-3.088,58.454,36
1915,12,5.4,0.2,---,111.8,---,wick_airport,-3.088,58.454,36
1916,1,7.7,2.8,---,76.2,---,wick_airport,-3.088,58.454,36
1916,2,5.3,1.0,---,33.0,---,wick_airport,-3.088,58.454,36
1916,3,4.7,0.6,---,53.3,---,wick_airport,-3.088,58.454,36
1916,4,8.7,3.0,---,43.2,---,wick_airport,-3.088,58.454,36
1916,5,9.7,5.1,---,78.7,---,wick_airport,-3.088,58.454,36
1916,6,11.0,7.3,---,86.4,---,wick_airport,-3.088,58.454,36
1916,7,13.8,9.6,---,33.0,---,wick_airport,-3.088,58.454,36
1916,8,13.5,8.8,---,30.5,---,wick_airport,-3.088,58.454,36
1916,9,13.4,8.1,---,33.0,---,wick_airport,-3.088,58.454,36
1916,10,11.1,5.4,---,94.0,---,wick_airport,-3.088,58.454,36
1916,11,9.0,4.3,---,66.0,---,wick_airport,-3.088,58.454,36
1916,12,6.3,1.0,---,86.4,---,wick_airport,-3.088,58.454,36
1917,1,4.6,0.8,---,94.0,---,wick_airport,-3.088,58.454,36
1917,2,5.3,0.4,---,17.8,---,wick_airport,-3.088,58.454,36
1917,3,5.4,0.2,---,53.3,---,wick_airport,-3.088,58.454,36
1917,4,6.8,0.0,---,58.4,---,wick_airport,-3.088,58.454,36
1917,5,10.1,4.7,---,20.3,---,wick_airport,-3.088,58.454,36
1917,6,13.4,7.5,---,78.7,---,wick_airport,-3.088,58.454,36
1917,7,14.4,9.5,---,35.6,---,wick_airport,-3.088,58.454,36
1917,8,14.9,10.7,---,63.5,---,wick_airport,-3.088,58.454,36
1917,9,14.3,8.3,---,81.3,---,wick_airport,-3.088,58.454,36
1917,10,9.2,3.1,---,127.0,---,wick_airport,-3.088,58.454,36
1917,11,9.0,3.6,---,124.5,---,wick_airport,-3.088,58.454,36
1917,12,5.5,1.1,---,40.6,---,wick_airport,-3.088,58.454,36
1918,1,4.3,-1.8,---,48.3,---,wick_airport,-3.088,58.454,36
1918,2,7.2,2.8,---,58.4,---,wick_airport,-3.088,58.454,36
1918,3,7.3,1.8,---,35.6,---,wick_airport,-3.088,58.454,36
1918,4,7.4,2.4,---,30.5,---,wick_airport,-3.088,58.454,36
1918,5,11.7,6.9,---,35.6,---,wick_airport,-3.088,58.454,36
1918,6,13.0,6.2,---,40.6,---,wick_airport,-3.088,58.454,36
1918,7,13.6,9.7,---,139.7,---,wick_airport,-3.088,58.454,36
1918,8,15.0,10.3,---,127.0,---,wick_airport,-3.088,58.454,36
1918,9,11.5,5.3,---,101.6,---,wick_airport,-3.088,58.454,36
1918,10,10.8,5.6,---,48.3,---,wick_airport,-3.088,58.454,36
1918,11,8.5,3.1,---,53.3,---,wick_airport,-3.088,58.454,36
1918,12,6.9,2.7,---,96.5,---,wick_airport,-3.088,58.454,36
1919,1,5.8,2.4,---,81.3,---,wick_airport,-3.088,58.454,36
1919,2,4.3,-1.1,---,38.1,---,wick_airport,-3.088,58.454,36
1919,3,4.9,-0.4,---,86.4,---,wick_airport,-3.088,58.454,36
1919,4,9.2,2.7,---,50.8,---,wick_airport,-3.088,58.454,36
1919,5,10.8,6.3,---,15.2,---,wick_airport,-3.088,58.454,36
1919,6,13.5,7.7,---,73.7,---,wick_airport,-3.088,58.454,36
1919,7,13.7,8.3,---,20.3,---,wick_airport,-3.088,58.454,36
1919,8,14.7,8.8,---,86.4,---,wick_airport,-3.088,58.454,36
1919,9,13.3,6.7,---,96.5,---,wick_airport,-3.088,58.454,36
1919,10,10.2,4.7,---,71.1,---,wick_airport,-3.088,58.454,36
1919,11,5.7,0.2,---,124.5,---,wick_airport,-3.088,58.454,36
1919,12,5.7,0.5,---,124.5,---,wick_airport,-3.088,58.454,36
1920,1,5.8,0.2,---,83.8,---,wick_airport,-3.088,58.454,36
1920,2,7.4,1.7,---,60.2,---,wick_airport,-3.088,58.454,36
1920,3,7.7,1.9,---,80.5,---,wick_airport,-3.088,58.454,36
1920,4,7.8,2.9,---,50.8,---,wick_airport,-3.088,58.454,36
1920,5,10.9,5.1,---,72.6,---,wick_airport,-3.088,58.454,36
1920,6,12.6,7.9,---,19.8,---,wick_airport,-3.088,58.454,36
1920,7,14.8,8.6,---,48.0,---,wick_airport,-3.088,58.454,36
1920,8,14.0,8.4,---,24.1,---,wick_airport,-3.088,58.454,36
1920,9,13.3,7.1,---,62.0,---,wick_airport,-3.088,58.454,36
1920,10,11.8,8.6,---,15.7,---,wick_airport,-3.088,58.454,36
1920,11,9.9,5.0,---,84.6,---,wick_airport,-3.088,58.454,36
1920,12,7.0,2.3,---,60.7,---,wick_airport,-3.088,58.454,36
1921,1,7.2,1.7,---,71.6,---,wick_airport,-3.088,58.454,36
1921,2,7.9,3.1,---,28.7,---,wick_airport,-3.088,58.454,36
1921,3,7.9,1.6,---,40.9,---,wick_airport,-3.088,58.454,36
1921,4,9.6,3.7,---,25.9,---,wick_airport,-3.088,58.454,36
1921,5,11.9,5.1,---,43.2,---,wick_airport,-3.088,58.454,36
1921,6,13.2,7.3,---,28.4,---,wick_airport,-3.088,58.454,36
1921,7,14.9,9.3,---,61.5,---,wick_airport,-3.088,58.454,36
1921,8,14.1,8.6,---,47.2,---,wick_airport,-3.088,58.454,36
1921,9,13.7,8.5,---,80.8,---,wick_airport,-3.088,58.454,36
1921,10,12.2,7.4,---,58.7,---,wick_airport,-3.088,58.454,36
1921,11,7.1,3.4,---,49.5,---,wick_airport,-3.088,58.454,36
1921,12,7.2,3.3,---,105.2,---,wick_airport,-3.088,58.454,36
1922,1,4.9,1.9,---,83.1,---,wick_airport,-3.088,58.454,36
1922,2,5.8,1.7,---,45.7,---,wick_airport,-3.088,58.454,36
1922,3,6.7,1.9,---,42.7,---,wick_airport,-3.088,58.454,36
1922,4,6.9,1.4,---,86.6,---,wick_airport,-3.088,58.454,36
1922,5,11.8,5.2,---,46.5,---,wick_airport,-3.088,58.454,36
1922,6,12.5,6.9,---,46.0,---,wick_airport,-3.088,58.454,36
1922,7,13.3,7.8,---,80.3,---,wick_airport,-3.088,58.454,36
1922,8,13.6,8.3,---,52.1,---,wick_airport,-3.088,58.454,36
1922,9,12.6,7.2,---,71.4,---,wick_airport,-3.088,58.454,36
1922,10,10.2,5.9,---,39.1,---,wick_airport,-3.088,58.454,36
1922,11,8.1,3.8,---,67.8,---,wick_airport,-3.088,58.454,36
1922,12,7.1,3.6,---,60.5,---,wick_airport,-3.088,58.454,36
1923,1,7.1,3.1,---,100.8,---,wick_airport,-3.088,58.454,36
1923,2,5.7,---,---,62.0,---,wick_airport,-3.088,58.454,36
1923,3,6.9,3.9,---,18.3,---,wick_airport,-3.088,58.454,36
1923,4,7.0,3.8,---,69.6,---,wick_airport,-3.088,58.454,36
1923,5,9.3,3.9,---,93.2,---,wick_airport,-3.088,58.454,36
1923,6,12.2,7.0,---,57.4,---,wick_airport,-3.088,58.454,36
1923,7,15.2,10.1,---,69.9,---,wick_airport,-3.088,58.454,36
1923,8,14.3,9.3,---,91.4,---,wick_airport,-3.088,58.454,36
1923,9,12.8,7.3,---,84.8,---,wick_airport,-3.088,58.454,36
1923,10,10.2,5.4,---,112.3,---,wick_airport,-3.088,58.454,36
1923,11,5.9,2.0,---,111.0,---,wick_airport,-3.088,58.454,36
1923,12,5.4,1.9,---,110.5,---,wick_airport,-3.088,58.454,36
1924,1,6.1,3.4,---,49.5,---,wick_airport,-3.088,58.454,36
1924,2,5.7,2.7,---,57.2,---,wick_airport,-3.088,58.454,36
1924,3,4.9,0.9,---,39.9,---,wick_airport,-3.088,58.454,36
1924,4,8.2,2.6,---,26.2,---,wick_airport,-3.088,58.454,36
1924,5,9.4,5.1,---,58.4,---,wick_airport,-3.088,58.454,36
1924,6,12.1,7.4,---,36.6,---,wick_airport,-3.088,58.454,36
1924,7,14.8,9.6,---,97.8,---,wick_airport,-3.088,58.454,36
1924,8,14.8,10.3,---,58.4,---,wick_airport,-3.088,58.454,36
1924,9,13.2,8.1,---,103.1,---,wick_airport,-3.088,58.454,36
1924,10,11.1,6.9,---,59.7,---,wick_airport,-3.088,58.454,36
1924,11,9.2,6.2,---,37.8,---,wick_airport,-3.088,58.454,36
1924,12,8.2,5.1,---,37.6,---,wick_airport,-3.088,58.454,36
1925,1,6.6,3.7,---,39.6,---,wick_airport,-3.088,58.454,36
1925,2,5.7,1.7,---,77.2,---,wick_airport,-3.088,58.454,36
1925,3,6.7,1.7,---,58.7,---,wick_airport,-3.088,58.454,36
1925,4,8.2,3.1,---,41.9,---,wick_airport,-3.088,58.454,36
1925,5,10.4,6.5,---,53.6,---,wick_airport,-3.088,58.454,36
1925,6,13.7,8.3,---,34.5,---,wick_airport,-3.088,58.454,36
1925,7,15.4,10.8,---,77.5,---,wick_airport,-3.088,58.454,36
1925,8,14.1,9.5,---,47.0,---,wick_airport,-3.088,58.454,36
1925,9,11.5,7.4,---,47.0,---,wick_airport,-3.088,58.454,36
1925,10,10.4,6.7,---,73.9,---,wick_airport,-3.088,58.454,36
1925,11,6.7,2.5,---,47.5,---,wick_airport,-3.088,58.454,36
1925,12,4.1,0.2,---,65.8,---,wick_airport,-3.088,58.454,36
1926,1,6.3,3.6,---,56.4,---,wick_airport,-3.088,58.454,36
1926,2,6.7,3.3,---,53.3,---,wick_airport,-3.088,58.454,36
1926,3,7.6,3.1,---,70.6,---,wick_airport,-3.088,58.454,36
1926,4,9.2,5.0,---,68.8,---,wick_airport,-3.088,58.454,36
1926,5,9.8,5.0,---,48.0,---,wick_airport,-3.088,58.454,36
1926,6,11.9,8.2,---,39.1,---,wick_airport,-3.088,58.454,36
1926,7,14.9,10.1,---,39.6,---,wick_airport,-3.088,58.454,36
1926,8,15.1,10.3,---,51.3,---,wick_airport,-3.088,58.454,36
1926,9,13.4,8.4,---,76.2,---,wick_airport,-3.088,58.454,36
1926,10,8.7,3.6,---,158.5,---,wick_airport,-3.088,58.454,36
1926,11,7.9,3.7,---,62.2,---,wick_airport,-3.088,58.454,36
1926,12,6.7,2.8,---,89.7,---,wick_airport,-3.088,58.454,36
1927,1,6.2,1.9,---,62.5,---,wick_airport,-3.088,58.454,36
1927,2,6.8,2.9,---,50.3,---,wick_airport,-3.088,58.454,36
1927,3,8.2,3.9,---,40.9,---,wick_airport,-3.088,58.454,36
1927,4,8.0,2.1,---,106.9,---,wick_airport,-3.088,58.454,36
1927,5,8.9,4.3,---,52.6,---,wick_airport,-3.088,58.454,36
1927,6,11.3,6.1,---,73.4,---,wick_airport,-3.088,58.454,36
1927,7,14.4,10.1,---,32.5,---,wick_airport,-3.088,58.454,36
1927,8,14.6,10.3,---,50.8,---,wick_airport,-3.088,58.454,36
1927,9,12.1,7.6,---,83.3,---,wick_airport,-3.088,58.454,36
1927,10,10.7,5.8,---,101.6,---,wick_airport,-3.088,58.454,36
1927,11,7.6,3.8,---,92.2,---,wick_airport,-3.088,58.454,36
1927,12,5.3,2.1,---,22.4,---,wick_airport,-3.088,58.454,36
1928,1,5.7,2.0,---,119.4,---,wick_airport,-3.088,58.454,36
1928,2,6.6,2.2,---,42.9,---,wick_airport,-3.088,58.454,36
1928,3,6.2,3.4,---,42.9,---,wick_airport,-3.088,58.454,36
1928,4,8.1,4.2,---,40.6,---,wick_airport,-3.088,58.454,36
1928,5,9.4,6.0,---,36.6,---,wick_airport,-3.088,58.454,36
1928,6,11.2,6.3,---,81.0,---,wick_airport,-3.088,58.454,36
1928,7,13.8,9.4,---,55.1,---,wick_airport,-3.088,58.454,36
1928,8,13.1,9.6,---,53.1,---,wick_airport,-3.088,58.454,36
1928,9,12.8,7.9,---,60.7,---,wick_airport,-3.088,58.454,36
1928,10,11.1,6.6,---,64.5,---,wick_airport,-3.088,58.454,36
1928,11,8.6,4.5,---,116.3,---,wick_airport,-3.088,58.454,36
1928,12,6.2,3.3,---,88.1,---,wick_airport,-3.088,58.454,36
1929,1,4.8,0.9,---,32.5,---,wick_airport,-3.088,58.454,36
1929,2,4.3,1.4,---,35.6,---,wick_airport,-3.088,58.454,36
1929,3,9.1,3.5,---,22.4,---,wick_airport,-3.088,58.454,36
1929,4,6.6,1.9,---,42.9,---,wick_airport,-3.088,58.454,36
1929,5,10.9,5.8,---,49.3,---,wick_airport,-3.088,58.454,36
1929,6,12.0,7.4,---,96.8,---,wick_airport,-3.088,58.454,36
1929,7,14.4,9.0,---,33.3,---,wick_airport,-3.088,58.454,36
1929,8,14.3,9.4,---,121.7,---,wick_airport,-3.088,58.454,36
1929,9,14.4,9.2,---,89.4,---,wick_airport,-3.088,58.454,36
1929,10,10.2,5.3,---,112.0,---,wick_airport,-3.088,58.454,36
1929,11,7.9,4.3,---,81.3,---,wick_airport,-3.088,58.454,36
1929,12,6.5,3.8,---,142.5,---,wick_airport,-3.088,58.454,36
1930,1,5.9,2.6,---,51.1,---,wick_airport,-3.088,58.454,36
1930,2,5.3,1.1,---,31.0,---,wick_airport,-3.088,58.454,36
1930,3,5.4,0.7,---,40.6,---,wick_airport,-3.088,58.454,36
1930,4,8.2,4.4,---,53.8,---,wick_airport,-3.088,58.454,36
1930,5,9.8,5.6,---,38.4,---,wick_airport,-3.088,58.454,36
1930,6,14.1,8.5,---,81.0,---,wick_airport,-3.088,58.454,36
1930,7,14.4,9.9,---,34.5,---,wick_airport,-3.088,58.454,36
1930,8,14.9,10.7,---,141.5,---,wick_airport,-3.088,58.454,36
1930,9,13.5,9.8,---,98.3,---,wick_airport,-3.088,58.454,36
1930,10,10.4,7.0,---,92.5,---,wick_airport,-3.088,58.454,36
1930,11,6.9,2.8,---,97.8,---,wick_airport,-3.088,58.454,36
1930,12,7.2,3.0,3,51.8,---,wick_airport,-3.088,58.454,36
1931,1,5.5,0.6,9,79.5,---,wick_airport,-3.088,58.454,36
1931,2,5.2,0.2,9,73.8,---,wick_airport,-3.088,58.454,36
1931,3,4.7,-0.5,14,29.7,---,wick_airport,-3.088,58.454,36
1931,4,8.3,2.9,0,46.2,---,wick_airport,-3.088,58.454,36
1931,5,10.6,6.0,0,124.6,---,wick_airport,-3.088,58.454,36
1931,6,12.0,7.1,0,72.8,---,wick_airport,-3.088,58.454,36
1931,7,14.2,10.1,0,74.5,---,wick_airport,-3.088,58.454,36
1931,8,13.2,---,0,27.1,---,wick_airport,-3.088,58.454,36
1931,9,12.8,7.7,0,23.8,---,wick_airport,-3.088,58.454,36
1931,10,10.9,4.8,3,74.4,---,wick_airport,-3.088,58.454,36
1931,11,9.7,6.1,0,67.0,---,wick_airport,-3.088,58.454,36
1931,12,8.2,3.1,3,71.1,---,wick_airport,-3.088,58.454,36
1932,1,8.2,2.6,3,86.5,---,wick_airport,-3.088,58.454,36
1932,2,7.6,3.0,5,13.8,---,wick_airport,-3.088,58.454,36
1932,3,6.6,1.9,8,52.0,---,wick_airport,-3.088,58.454,36
1932,4,7.6,1.6,3,75.4,---,wick_airport,-3.088,58.454,36
1932,5,10.1,5.5,0,35.5,---,wick_airport,-3.088,58.454,36
1932,6,12.6,7.8,0,16.6,---,wick_airport,-3.088,58.454,36
1932,7,15.5,9.9,0,76.3,---,wick_airport,-3.088,58.454,36
1932,8,15.6,10.4,0,69.0,---,wick_airport,-3.088,58.454,36
1932,9,13.5,7.4,1,97.1,---,wick_airport,-3.088,58.454,36
1932,10,9.8,4.6,3,125.3,---,wick_airport,-3.088,58.454,36
1932,11,8.4,3.0,1,74.3,---,wick_airport,-3.088,58.454,36
1932,12,7.7,2.9,5,51.1,---,wick_airport,-3.088,58.454,36
1933,1,5.7,0.8,8,44.6,---,wick_airport,-3.088,58.454,36
1933,2,5.3,0.5,10,86.8,---,wick_airport,-3.088,58.454,36
1933,3,8.5,3.4,2,47.4,---,wick_airport,-3.088,58.454,36
1933,4,9.2,3.9,1,34.4,---,wick_airport,-3.088,58.454,36
1933,5,10.3,5.7,1,18.4,---,wick_airport,-3.088,58.454,36
1933,6,14.8,8.7,0,37.2,---,wick_airport,-3.088,58.454,36
1933,7,17.3,11.5,0,56.2,---,wick_airport,-3.088,58.454,36
1933,8,17.0,10.7,0,65.4,---,wick_airport,-3.088,58.454,36
1933,9,14.6,8.3,0,29.8,---,wick_airport,-3.088,58.454,36
1933,10,11.4,5.9,0,98.8,---,wick_airport,-3.088,58.454,36
1933,11,8.8,4.2,1,74.7,---,wick_airport,-3.088,58.454,36
1933,12,7.3,2.9,3,27.8,---,wick_airport,-3.088,58.454,36
1934,1,7.2,2.5,1,46.7,---,wick_airport,-3.088,58.454,36
1934,2,---,2.1,3,41.1,---,wick_airport,-3.088,58.454,36
1934,3,7.1,0.8,8,53.3,---,wick_airport,-3.088,58.454,36
1934,4,8.0,2.8,3,134.4,---,wick_airport,-3.088,58.454,36
1934,5,11.9,4.6,1,44.6,---,wick_airport,-3.088,58.454,36
1934,6,13.3,7.9,0,26.9,---,wick_airport,-3.088,58.454,36
1934,7,16.0,10.5,0,58.4,---,wick_airport,-3.088,58.454,36
1934,8,15.8,10.3,0,103.9,---,wick_airport,-3.088,58.454,36
1934,9,14.8,8.9,0,58.5,---,wick_airport,-3.088,58.454,36
1934,10,11.5,5.0,2,124.2,---,wick_airport,-3.088,58.454,36
1934,11,8.6,2.6,6,51.0,---,wick_airport,-3.088,58.454,36
1934,12,8.8,5.7,0,63.6,---,wick_airport,-3.088,58.454,36
1935,1,7.4,3.0,4,90.7,---,wick_airport,-3.088,58.454,36
1935,2,6.4,0.6,10,65.3,---,wick_airport,-3.088,58.454,36
1935,3,8.5,3.2,4,48.9,---,wick_airport,-3.088,58.454,36
1935,4,8.3,3.0,7,72.7,---,wick_airport,-3.088,58.454,36
1935,5,9.9,4.8,2,14.1,---,wick_airport,-3.088,58.454,36
1935,6,12.9,8.0,0,23.3,---,wick_airport,-3.088,58.454,36
1935,7,16.3,9.3,0,66.2,---,wick_airport,-3.088,58.454,36
1935,8,16.0,10.4,0,74.4,---,wick_airport,-3.088,58.454,36
1935,9,13.8,8.0,1,104.0,---,wick_airport,-3.088,58.454,36
1935,10,10.4,4.2,1,115.9,---,wick_airport,-3.088,58.454,36
1935,11,8.8,4.2,0,115.9,---,wick_airport,-3.088,58.454,36
1935,12,5.7,0.4,13,78.2,---,wick_airport,-3.088,58.454,36
1936,1,5.0,0.0,15,103.1,---,wick_airport,-3.088,58.454,36
1936,2,5.2,0.4,10,37.7,---,wick_airport,-3.088,58.454,36
1936,3,7.1,2.5,5,34.9,---,wick_airport,-3.088,58.454,36
1936,4,8.3,1.8,5,32.5,---,wick_airport,-3.088,58.454,36
1936,5,10.2,5.8,0,49.7,---,wick_airport,-3.088,58.454,36
1936,6,13.7,7.3,0,28.1,---,wick_airport,-3.088,58.454,36
1936,7,15.4,10.5,0,121.2,---,wick_airport,-3.088,58.454,36
1936,8,16.1,10.5,0,64.2,---,wick_airport,-3.088,58.454,36
1936,9,13.8,9.3,0,69.6,---,wick_airport,-3.088,58.454,36
1936,10,11.4,4.8,2,88.0,---,wick_airport,-3.088,58.454,36
1936,11,8.9,2.9,2,67.2,---,wick_airport,-3.088,58.454,36
1936,12,7.3,1.8,4,83.1,---,wick_airport,-3.088,58.454,36
1937,1,6.6,2.5,3,99.1,---,wick_airport,-3.088,58.454,36
1937,2,5.3,0.6,9,88.1,---,wick_airport,-3.088,58.454,36
1937,3,4.7,-0.2,14,49.8,---,wick_airport,-3.088,58.454,36
1937,4,8.7,3.9,1,29.1,---,wick_airport,-3.088,58.454,36
1937,5,11.4,6.4,0,17.5,---,wick_airport,-3.088,58.454,36
1937,6,13.8,8.0,1,70.4,---,wick_airport,-3.088,58.454,36
1937,7,15.2,10.6,0,49.7,---,wick_airport,-3.088,58.454,36
1937,8,15.4,9.9,0,78.5,---,wick_airport,-3.088,58.454,36
1937,9,14.3,7.6,0,44.4,---,wick_airport,-3.088,58.454,36
1937,10,12.2,6.5,1,63.8,---,wick_airport,-3.088,58.454,36
1937,11,8.3,3.5,4,37.2,---,wick_airport,-3.088,58.454,36
1937,12,6.1,1.0,10,56.0,---,wick_airport,-3.088,58.454,36
1938,1,7.2,2.3,4,89.9,---,wick_airport,-3.088,58.454,36
1938,2,7.2,1.9,2,52.0,---,wick_airport,-3.088,58.454,36
1938,3,11.0,4.3,1,53.7,---,wick_airport,-3.088,58.454,36
1938,4,10.0,3.4,4,39.6,---,wick_airport,-3.088,58.454,36
1938,5,10.9,5.3,2,66.4,---,wick_airport,-3.088,58.454,36
1938,6,13.4,7.9,0,89.2,---,wick_airport,-3.088,58.454,36
1938,7,15.0,9.7,0,87.9,---,wick_airport,-3.088,58.454,36
1938,8,15.6,9.3,0,60.3,---,wick_airport,-3.088,58.454,36
1938,9,14.3,8.4,0,74.5,---,wick_airport,-3.088,58.454,36
1938,10,11.9,6.3,0,113.1,---,wick_airport,-3.088,58.454,36
1938,11,9.3,4.3,4,71.2,---,wick_airport,-3.088,58.454,36
1938,12,6.9,2.5,5,49.9,---,wick_airport,-3.088,58.454,36
1939,1,5.4,-0.4,16,93.6,---,wick_airport,-3.088,58.454,36
1939,2,7.8,2.9,3,31.8,---,wick_airport,-3.088,58.454,36
1939,3,7.5,2.6,1,49.5,---,wick_airport,-3.088,58.454,36
1939,4,9.0,3.4,1,25.2,---,wick_airport,-3.088,58.454,36
1939,5,11.4,6.7,0,19.9,---,wick_airport,-3.088,58.454,36
1939,6,14.5,8.2,0,31.2,---,wick_airport,-3.088,58.454,36
1939,7,14.2,9.7,0,118.3,---,wick_airport,-3.088,58.454,36
1939,8,15.4,10.6,0,40.3,---,wick_airport,-3.088,58.454,36
1939,9,14.6,9.4,0,40.5,---,wick_airport,-3.088,58.454,36
1939,10,10.5,5.1,0,39.7,---,wick_airport,-3.088,58.454,36
1939,11,9.4,4.3,2,104.5,---,wick_airport,-3.088,58.454,36
1939,12,6.7,2.6,5,85.0,---,wick_airport,-3.088,58.454,36
1940,1,4.3,-1.1,14,36.3,---,wick_airport,-3.088,58.454,36
1940,2,5.1,0.9,7,18.0,---,wick_airport,-3.088,58.454,36
1940,3,6.8,0.7,12,45.1,---,wick_airport,-3.088,58.454,36
1940,4,8.2,3.5,1,74.1,---,wick_airport,-3.088,58.454,36
1940,5,11.9,7.0,0,44.3,---,wick_airport,-3.088,58.454,36
1940,6,15.1,8.9,0,25.4,---,wick_airport,-3.088,58.454,36
1940,7,14.1,9.9,0,114.6,---,wick_airport,-3.088,58.454,36
1940,8,15.2,8.6,0,64.3,---,wick_airport,-3.088,58.454,36
1940,9,13.4,7.1,0,57.7,---,wick_airport,-3.088,58.454,36
1940,10,11.1,6.7,0,57.3,---,wick_airport,-3.088,58.454,36
1940,11,8.8,3.3,0,99.2,---,wick_airport,-3.088,58.454,36
1940,12,6.8,2.0,5,49.6,---,wick_airport,-3.088,58.454,36
1941,1,3.9,-0.6,12,29.8,---,wick_airport,-3.088,58.454,36
1941,2,4.6,-0.4,12,69.0,---,wick_airport,-3.088,58.454,36
1941,3,5.7,0.3,10,38.3,---,wick_airport,-3.088,58.454,36
1941,4,7.0,2.3,2,36.7,---,wick_airport,-3.088,58.454,36
1941,5,9.4,4.2,3,23.1,---,wick_airport,-3.088,58.454,36
